Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model
3,5700,4,120,1.3,3,1,2005,109
3,6500,0,285,2.5,0,1,1991,200
6,2300,4,200,1.9,0,0,1999,207
6,7700,5,228,1.9,0,1,2006,101
6,10999,5,110,1.6,0,1,2012,101
1,8700,2,212,3,0,0,2004,46
2,7200,3,312,3.2,3,1,2000,115
1,39000,0,38,3,3,1,2009,301
3,11999,0,235,3,1,1,2007,203
6,18100,2,195,2,0,1,2011,277
3,1600,4,185,1.3,3,0,2000,255
4,2650,4,1,1,0,0,2006,163
6,23300,3,115,1.8,3,1,2012,211
1,25500,0,210,3,1,1,2008,299
6,20900,3,122,2,3,1,2012,209
4,3700,1,310,2,3,1,1996,163
5,9500,3,125,1.6,3,1,2009,110
2,61500,0,121,3,0,1,2013,128
6,8800,2,217,1.9,0,1,2005,207
1,34900,4,136,2,0,1,2012,31
0,3600,4,200,2.5,0,1,1999,64
2,28000,2,12,1.8,3,1,2013,79
1,25800,3,203,2,0,1,2010,31
3,25999,0,86,3.2,0,1,2011,203
6,29600,3,11,1.4,3,1,2016,210
1,3200,3,178,1.9,3,0,2001,17
2,6900,5,200,2.3,0,1,1999,296
2,3550,3,274,3.2,0,0,2002,115
1,2900,4,230,2,0,0,2001,18
2,11500,5,307,2.2,0,1,2007,296
6,11800,5,218,1.9,0,1,2008,277
2,69900,3,76,6,3,1,2010,237
0,23000,2,115,1.8,3,1,2008,239
4,6500,5,186,1.5,0,1,2012,159
6,6000,4,284,1.9,2,1,2001,145
5,17200,3,50,1.6,3,1,2013,110
5,76500,0,29,4.5,0,1,2014,170
6,6800,4,160,2.8,3,1,2001,252
6,3750,3,262,1.8,3,1,1994,291
6,8000,2,300,2.5,0,1,2007,277
2,58500,0,128,3,0,1,2013,185
4,4999,3,114,1.4,2,1,2006,108
6,15800,3,56,1.4,2,1,2013,158
6,9250,3,200,2,0,1,2007,208
3,11300,0,128,2.4,1,1,2008,198
0,1400,3,250,1.8,3,0,1993,52
5,80000,0,23,4.5,0,1,2014,170
1,11900,3,1,2.8,3,1,2002,35
6,9500,1,29,1.4,3,1,2014,214
1,10999,2,162,2.2,3,1,2002,18
0,23500,0,119,4.2,1,1,2007,219
1,24500,0,170,4.8,1,1,2007,299
3,6000,3,150,1.8,1,1,2004,294
3,17500,0,194,3.2,0,1,2008,203
5,9300,3,107,1.8,1,1,2007,72
1,3500,4,280,3,0,0,2001,23
1,41500,4,42,2,3,1,2012,298
6,10300,2,215,1.9,2,1,2007,277
0,2200,4,280,2.5,0,0,2002,65
4,19692.08,0,0,1.5,0,1,2016,114
4,7850,5,187,1.5,0,1,2010,159
5,20000,0,94,4.5,3,1,2005,169
0,3800,3,253,2.5,0,0,1998,64
1,13700,3,254,3,0,1,2003,36
5,31000,0,86,2.2,0,1,2014,222
6,14400,5,237,2,0,1,2010,277
5,17500,1,45,1.6,3,1,2014,70
4,10396.23,4,1,1.2,3,1,2015,176
1,27800,0,140,3,0,1,2009,299
6,5800,3,200,1.4,3,1,2000,145
4,5800,4,200,1.46,0,1,2008,151
0,21500,4,165,2,0,1,2010,64
6,3600,3,330,2.8,1,1,1994,206
1,6500,3,388,3.5,3,1,1998,47
6,10700,4,171,1.9,0,1,2010,101
1,3100,3,280,2,0,0,1999,18
2,1350,4,240,2.5,0,0,1992,115
2,99000,3,0,3,3,1,2016,98
2,5600,4,355,2.5,0,1,1996,14
2,8500,3,388,4.3,1,1,2000,231
1,24000,0,108,2,0,1,2012,297
3,9300,3,95,2,3,1,2008,166
5,15700,3,125,3.5,3,1,2008,102
6,9600,3,106,1.6,3,1,2011,214
6,21000,2,93,2,0,1,2012,209
2,3500,3,303,2.2,0,0,2000,79
5,45500,0,65,4,1,1,2010,119
0,20900,0,185,4.2,3,1,2006,219
2,6999,2,168,2.3,3,1,2001,92
3,7999,3,112,2,3,1,2008,166
1,6500,3,1,3,3,1,1995,46
1,29500,3,230,3,0,1,2011,36
4,10300,5,138,2,0,1,2011,286
6,6000,2,1,2.5,0,1,1999,162
6,3300,4,193,1.9,0,0,2003,207
6,2400,4,320,1.9,0,0,2000,207
0,23900,3,180,3,0,1,2009,64
6,9300,3,148,2,3,1,2006,208
3,1699,1,294,1.6,1,1,1992,164
6,34000,0,92,3,0,1,2012,284
5,14500,2,82,2,1,1,2007,222
6,10400,3,78,1.6,3,1,2012,214
1,6100,3,266,3.5,3,0,1997,37
6,7200,2,177,1.9,0,1,2010,101
2,14000,2,144,2.2,0,1,2009,296
2,8900,2,213,5,2,1,1999,81
1,22100,1,42,1.6,3,1,2013,3
5,33950,2,65,5.7,3,1,2013,287
1,3499,3,101,2.5,3,1,1990,34
0,28500,0,74,2,3,1,2010,218
1,8800,0,284,3,0,0,2004,299
6,17200,2,15,1.2,3,1,2014,149
0,3000,3,278,2.5,0,0,1999,64
5,25800,3,58,2.5,3,1,2015,102
2,18500,3,143,5.5,3,1,2007,234
6,28793.04,5,0,1.6,0,1,2016,101
1,42900,3,2,2,3,1,2016,31
5,11800,3,90,1.8,3,1,2008,72
4,7100,5,171,1.5,0,1,2013,159
6,22000,3,26,1.8,3,1,2011,211
6,2700,1,400,1.8,1,1,1989,143
5,7000,2,220,1.8,3,1,2001,107
1,6499,2,230,3,0,0,2002,299
6,15700,3,110,1.8,3,1,2011,209
3,8100,3,113,2,3,1,2007,166
2,12200,2,287,3.2,3,1,2000,184
4,5400,3,96,1.4,3,1,2007,271
2,5400,3,285,2.2,0,0,2002,11
6,7700,4,287,1.9,0,1,2002,252
1,34000,3,115,5,3,1,2008,50
0,3900,3,302,1.9,0,0,2002,64
2,15000,3,240,5,3,1,2004,232
6,8999,3,120,2,3,1,2008,208
3,6300,3,116,1.5,3,1,2008,166
6,7999,5,210,1.6,1,1,2004,285
5,25200,0,128,4,1,1,2007,173
1,26999,3,131,2,0,1,2011,31
0,16000,3,180,3,0,1,2006,64
3,9200,3,115,2,3,1,2008,166
6,7000,5,250,2,0,1,2004,101
5,85000,0,1,4.5,0,1,2016,170
6,3200,3,320,1.8,1,1,1990,205
4,11000,1,127,1.5,0,1,2012,194
3,10500,0,187,2.4,1,1,2008,198
1,17500,3,102,2,3,1,2011,18
4,7200,4,224,1.5,0,1,2004,194
5,8400,3,195,2.4,1,1,2004,102
6,8350,5,1,1.6,0,1,2011,101
0,3200,4,244,2,2,0,2006,61
5,11999,3,147,2.4,3,1,2010,102
5,29900,0,144,4,1,1,2008,170
1,11500,3,290,3,0,1,2001,46
3,13900,4,93,3,1,1,2007,199
4,5000,5,245,1.5,0,1,2003,159
6,12900,5,127,1.6,0,1,2011,101
2,8650,5,344,2.2,0,1,2006,296
5,22900,0,132,2.7,1,1,2012,292
2,13500,5,290,2.2,0,1,2007,296
0,39999,0,45,2,0,1,2014,218
6,3300,3,250,1.9,0,0,2000,207
0,32500,0,108,2,0,1,2012,218
3,13300,0,135,3,3,1,2009,199
6,2900,4,257,1.9,0,0,2003,207
6,2900,3,315,1.6,1,1,1990,205
2,21000,0,208,3.5,3,1,2007,185
5,89000,0,61,4.5,0,1,2011,170
6,23500,0,48,2,0,1,2012,283
3,4200,5,350,1.8,1,1,1992,256
2,70500,0,99,5.5,3,1,2009,125
2,124000,0,0,4,3,1,2016,138
0,39999,0,45,2,0,1,2014,217
2,1999,3,400,2.2,0,0,2000,8
2,14300,2,175,2.2,0,1,2013,265
5,13500,3,139,2.4,1,1,2008,102
5,13300,3,104,2.4,3,1,2007,102
5,8200,1,82,1.3,3,1,2006,303
4,12000,5,137,1.5,0,1,2012,151
4,2150,4,199,1.9,0,0,2003,163
5,29000,4,60,2.2,0,1,2013,222
2,9500,5,280,2.2,0,1,2005,296
6,10600,5,120,2,0,1,2007,285
2,12500,5,238,2.2,0,1,2008,296
3,10200,0,269,3.2,0,1,2002,203
2,50250,3,0,2.2,0,1,2015,115
6,8900,5,100,1.4,1,1,2009,101
2,5500,2,220,2.2,0,1,2002,296
1,45500,3,42,2,0,1,2014,31
4,10499,2,146,2,0,1,2012,286
2,99999,0,0,2.99,0,1,2016,134
4,9100,5,166,2,0,1,2012,286
2,24500,3,180,3.2,0,1,2008,227
1,63500,0,1,2,0,1,2016,299
1,3600,3,221,3,0,0,2002,36
4,12900,0,89,2.5,3,1,2010,160
4,6400,3,51,1.6,3,1,2011,176
1,8800,3,287,3,3,1,2001,36
4,7199,3,104,1.5,0,1,2010,271
4,3300,5,250,1.5,0,1,2005,159
0,2400,3,305,2.3,1,1,1989,1
6,8400,1,60,1.39,3,1,2007,214
3,7600,3,180,2,1,1,2008,166
4,3800,5,196,1.9,0,1,1998,159
2,13100,3,160,3.7,3,1,2003,228
5,21950,0,141,2.7,1,1,2010,292
4,8800,5,205,1.9,0,1,2006,286
5,10500,1,17,1,3,1,2016,303
3,24000,0,20,2.5,0,1,2013,202
5,11800,3,189,2.4,1,1,2007,102
2,20300,3,198,1.8,1,1,2011,115
5,11600,1,24,1.6,3,1,2009,70
2,22000,0,225,3.5,1,1,2007,185
2,15800,3,231,3.5,1,1,2005,115
2,13500,5,97,2.2,0,1,2013,296
3,16500,0,150,3.5,1,1,2008,199
6,40000,2,170,2,0,1,2011,196
3,9500,0,150,2,1,1,2007,198
4,6300,5,149,1.5,2,1,2011,159
1,4999,3,256,2.5,0,0,2001,34
5,14990,0,280,4.2,0,1,2000,168
0,16400,4,152,2,0,1,2011,61
2,21300,0,190,6.3,3,1,2007,190
0,24996,3,98,3.2,3,1,2009,63
6,22900,3,45,2,3,1,2013,158
5,8300,1,136,1.6,3,1,2007,110
0,12900,4,255,2.5,0,1,2005,65
6,12199,4,149,2,0,1,2008,208
0,9999,4,198,2.7,3,1,2003,65
2,35500,0,99,5,1,1,2005,126
3,11500,0,170,3,1,1,2005,202
2,38500,3,134,3,0,1,2010,228
2,5500,2,250,2.2,0,1,2002,296
6,9400,5,124,2,1,1,2008,101
6,8400,5,143,1.6,0,1,2011,101
0,2650,4,268,2.5,0,0,2000,64
5,12000,3,133,2.4,1,1,2008,102
2,7500,3,187,2,1,1,2001,79
6,25900,1,35,2,0,1,2015,149
6,7500,3,280,1.8,2,1,2005,207
2,35000,2,147,6,3,1,2001,235
0,6200,4,316,2.6,1,1,1997,64
6,1550,3,161,1.8,3,0,1994,291
6,8999,4,161,2,0,1,2008,208
3,21000,0,29,2,1,1,2014,68
6,13500,1,48,1.4,3,1,2012,214
5,3300,5,345,2.4,0,1,1992,153
2,5990,3,400,2,1,1,1998,115
2,14800,0,242,2.7,0,1,2005,182
2,47000,3,0,1.6,3,1,2016,79
6,7990,3,180,1.8,1,1,2005,207
6,8999,3,120,1.9,0,1,2007,208
6,23999,3,0,1.6,0,1,2016,158
0,6500,4,421,2.5,0,1,1996,64
5,14000,3,1,1.8,3,1,2008,72
0,23500,0,116,4.2,3,1,2008,219
4,9500,3,89,1.6,3,1,2012,120
2,125000,3,18,3,0,1,2015,228
6,9000,5,181,1.6,0,1,2011,101
6,10650,3,65,1.6,3,1,2013,214
0,6399,4,230,2.5,0,1,1999,64
3,7500,3,140,1.5,3,1,2007,166
6,10200,5,105,1.6,0,1,2014,101
2,3300,3,200,2.7,0,0,2000,115
2,8300,3,175,2,3,1,2001,115
6,7400,5,168,1.9,0,1,2005,101
5,28600,0,66,2.2,0,1,2013,222
0,2800,3,230,2.8,3,1,1997,67
1,38000,0,223,3,0,1,2011,37
5,11000,1,74,1.4,2,1,2010,216
0,11800,3,240,4.2,1,1,2001,241
4,9500,5,275,2,0,1,2008,286
1,23700,0,117,2,0,1,2010,297
2,35000,2,135,5.5,3,1,2008,83
6,11000,4,171,1.9,0,1,2009,150
1,25800,0,205,3,0,1,2008,299
4,13200,5,230,2,0,1,2009,286
5,4650,1,170,1,3,1,2002,303
2,8300,5,337,2.2,0,1,2002,296
3,18900,0,106,3.8,1,1,2007,203
3,12750,3,59,2.4,3,1,2009,141
2,3800,2,107,0.6,3,1,2000,254
6,11500,2,189,2,0,1,2011,101
2,4600,5,200,2.2,0,1,2000,296
4,7899,5,129,1.5,2,1,2014,159
2,70999,0,0,2.2,0,1,2016,134
5,8800,3,300,2.4,3,1,2004,102
4,8250,3,16,1.2,3,1,2014,176
5,21500,0,89,2,3,1,2012,222
4,2400,1,1,2,3,0,2002,163
6,12500,2,160,2.5,2,1,2006,277
2,2499,1,201,1.7,0,0,2001,57
1,14990,3,135,2.5,3,1,2005,34
3,8260,3,65,1.5,3,1,2011,164
1,6800,3,230,2,3,1,1998,31
3,1999,5,168,1.8,3,0,2001,255
1,8500,2,265,2.8,1,1,1998,22
5,24800,0,90,4,3,1,2008,119
3,11800,0,120,3,3,1,2008,199
2,35500,3,100,3.5,3,1,2010,228
2,9400,5,250,2.2,0,1,2005,296
2,14899,2,209,3,0,1,2006,115
6,15500,3,178,2,0,0,2013,209
4,2200,5,290,2.2,0,0,1999,118
6,8950,3,133,1.6,3,1,2012,214
1,17800,4,159,3,0,1,2008,36
0,85555,3,40,3,0,1,2015,67
6,2000,3,300,1.3,3,1,1988,158
2,20500,3,56,5,2,1,2003,242
5,30990,0,68,2.7,1,1,2012,173
5,39900,0,11,4,3,1,2013,282
1,21900,2,25,2.5,3,1,2007,21
5,12400,1,52,1.4,2,1,2012,216
2,5000,2,200,2,3,1,1998,90
6,3200,3,367,2,3,1,1991,205
1,6500,3,300,2.8,1,1,1997,35
2,13600,1,147,2,0,1,2008,76
0,23500,0,245,3,0,1,2007,219
0,15499,3,177,2,0,1,2007,64
2,12950,3,197,2.7,0,1,2002,115
5,23500,3,80,2.5,1,1,2014,102
4,5950,1,200,1.5,0,1,2005,194
3,2900,1,300,1.8,3,1,1989,141
2,5000,5,400,2.2,0,1,1999,296
2,1200,3,240,2.4,3,0,1999,115
6,6500,3,190,1.9,0,1,2006,101
6,51900,0,30,3,0,1,2015,284
1,104999,0,2,3,0,1,2016,299
4,4650,5,165,1.5,0,1,2003,159
0,12500,3,165,2.4,3,1,2006,64
6,10250,3,144,2,0,1,2008,208
0,23500,2,83,2,3,1,2009,63
6,17777,5,250,2,0,1,2010,279
2,8300,3,233,3.2,0,1,2001,18
2,39900,3,84,5.5,3,1,2011,232
2,5200,5,400,2.9,0,1,1999,259
0,31500,3,140,2,0,1,2012,64
1,4800,3,11,2.5,0,1,1994,21
6,21550,0,58,1.4,3,1,2014,283
0,42900,0,140,3,0,1,2013,219
0,2600,3,160,2.5,0,0,2002,64
6,31310,5,0,2,0,1,2014,285
6,11800,5,230,1.9,0,1,2009,277
2,107000,5,0,2.2,0,1,2016,289
1,9800,3,264,3,0,1,2001,36
6,7950,5,144,2,1,1,2012,101
2,9000,0,220,3.2,1,1,1999,184
1,7400,3,279,3.5,1,1,1998,47
5,24000,3,60,2.5,1,1,2014,102
2,4800,3,199,3.2,0,1,1999,115
5,22000,0,155,2.7,1,1,2008,173
1,42500,0,29,3,3,1,2011,298
5,17200,0,149,4.7,3,1,2008,170
4,8100,0,90,1.9,0,1,2005,159
6,37900,0,73,3,0,1,2012,284
6,30000,3,67,2,0,1,2013,209
6,7700,5,247,1.9,0,1,2002,275
1,32500,3,148,3,3,1,2011,37
1,18700,0,260,3,0,1,2006,299
4,8100,5,219,2.5,0,1,2010,192
5,5050,1,138,1,3,1,2001,303
2,11800,5,165,2.2,0,1,2012,296
0,2000,3,360,1.6,2,0,1996,61
2,19200,3,173,5,3,1,2007,232
1,16400,3,187,4.8,1,1,2007,50
1,6300,3,330,2.5,3,1,1999,34
3,15000,0,295,2.8,0,1,2004,203
5,23000,2,211,4,1,1,2007,173
2,23700,3,86,1.8,1,1,2013,115
1,11900,3,160,2.5,3,1,2005,34
0,7900,3,274,1.8,1,1,2003,64
2,4400,3,308,3.2,1,0,2000,227
6,9900,2,181,1.6,0,1,2012,101
6,6900,1,113,1.4,3,1,2003,214
2,71999,0,0,2.2,0,1,2016,134
1,11800,0,210,3,0,0,2006,299
4,10999,5,207,2,0,1,2012,286
3,18900,0,93,3.8,1,1,2008,203
5,28900,0,120,3.5,3,1,2011,154
5,15500,0,130,2,3,1,2008,222
1,63000,0,0,2,0,1,2015,299
5,11700,3,145,2.4,3,1,2007,102
1,4999,3,327,3,0,0,2001,46
5,13300,0,140,2.4,3,1,2007,222
2,8200,3,260,3,0,1,1997,226
4,8900,5,150,2,0,1,2009,286
1,60500,3,110,3,0,1,2011,48
1,8900,3,294,2.2,1,1,2000,31
1,69500,3,62,4.4,3,1,2013,50
6,9000,1,95,1.6,1,1,2005,147
1,17800,0,265,3,0,1,2005,299
2,2100,2,350,2.4,0,1,1988,180
5,10700,3,57,1.3,3,1,2010,110
6,17777,5,250,2,0,1,2010,104
0,73500,3,53,6.3,3,1,2013,67
3,9800,0,92,2,3,1,2008,198
6,35900,5,132,2,0,1,2011,196
5,7500,1,135,1,3,1,2008,303
4,2500,3,105,1.4,3,1,1990,6
0,39999,0,100,3,0,1,2011,219
6,22000,0,123,3,0,1,2009,284
5,9800,3,65,1.6,3,1,2009,70
1,29999,2,73,2,3,1,2012,18
2,7500,3,350,2.2,0,1,2003,258
5,12500,3,138,3.5,3,1,2007,102
1,39500,0,115,4.4,3,1,2010,299
6,10600,5,240,2.5,0,1,2009,277
3,18200,0,147,3.2,0,1,2008,203
0,4800,2,207,2,3,1,2002,61
1,3999,3,238,1.8,3,1,1996,17
5,35500,0,165,4,1,1,2011,173
5,13500,3,158,2.4,1,1,2008,102
2,17500,3,130,3,3,1,2007,79
2,59999,3,11,4.7,3,1,2012,99
2,7999,5,255,2.2,0,1,2004,296
5,16000,3,89,1.8,2,1,2011,72
1,5850,3,250,4.5,1,1,2001,49
4,7999,5,154,1.5,0,1,2008,248
4,8900,5,181,1.9,0,1,2006,286
1,43719,0,0,2,3,1,2016,298
6,8800,5,193,2.5,0,1,2005,277
6,9990,5,194,1.6,0,1,2011,101
6,17999,3,80,1.8,3,1,2012,209
2,37500,2,94,5.5,3,1,2009,82
0,20500,3,155,3,3,1,2010,64
0,4999,0,242,2.5,0,0,2003,65
2,4100,0,1,3.5,3,1,2007,185
2,17499,3,145,1.8,3,1,2008,79
0,8200,2,326,2.5,0,1,2002,64
6,7000,3,185,2.8,1,1,2004,207
6,9200,4,107,1.6,3,1,2010,150
6,4000,1,105,2,2,1,2013,149
4,17500,0,20,1.5,0,1,2016,114
1,1950,3,162,1.6,3,0,1995,16
0,11000,2,120,1.8,3,1,2000,281
0,7750,3,259,3,0,0,2005,64
6,24300,3,1,1.6,0,1,2016,158
4,4100,5,190,1.9,0,1,2002,159
2,69900,0,69,3,0,1,2014,128
6,29999,2,129,2,0,1,2014,104
4,11999,4,188,1.5,2,1,2012,194
6,13900,4,122,1.4,1,1,2013,285
1,8900,4,274,2,0,0,2007,18
0,26000,3,105,2,3,1,2012,64
1,2700,2,287,2.5,0,0,1998,34
5,12500,3,140,3.5,1,1,2007,102
1,4500,3,28,1.9,3,1,1995,17
5,88000,0,3,4.5,0,1,2016,170
3,8700,3,143,2,1,1,2007,166
6,17200,5,230,3.2,1,1,2008,196
5,30600,0,39,2.2,0,1,2014,222
2,15300,3,240,2.2,0,1,2006,115
5,73900,0,1,4.5,0,1,2016,170
6,12500,3,84,2,3,1,2007,208
2,30500,0,150,5.5,3,1,2002,124
1,64900,0,73,3,0,1,2013,302
5,11200,3,179,2.4,3,1,2006,102
1,9900,2,93,2.5,3,1,2003,305
2,55000,3,34,2.2,0,1,2011,224
6,3000,4,250,1.9,0,1,1992,205
1,33000,3,147,3,0,1,2009,46
4,13000,1,75,2,3,1,2013,194
2,33900,2,102,5,3,1,2008,82
1,17500,0,210,3,0,1,2005,299
0,33000,0,60,2,3,1,2011,218
6,11999,3,240,1.6,3,1,2010,158
5,14700,3,141,3.5,3,1,2008,102
0,2600,4,253,1.8,1,0,1997,61
1,10900,3,375,4.4,1,1,2001,48
5,99999,0,0,4.5,0,1,2016,170
5,3900,1,160,1,3,1,1999,303
4,5700,5,275,1.9,0,1,2002,286
0,90999,3,4,3,0,1,2015,67
2,25500,3,137,2.2,0,1,2012,115
1,3300,3,360,2.5,3,1,1992,34
5,28700,0,80,3.5,1,1,2012,154
6,9300,5,200,1.6,0,1,2011,101
5,9400,3,148,1.8,1,1,2008,72
0,23000,0,180,3.6,1,1,2007,219
1,4500,3,370,4,3,1,1993,38
3,23900,0,1,1.8,3,1,2015,68
2,107999,0,0,3,0,1,2016,137
6,12900,3,157,1.8,1,1,2008,208
2,14900,5,211,2.2,2,1,2012,296
6,15900,2,160,1.8,3,1,2010,208
6,9300,5,154,2,1,1,2010,101
2,7000,2,260,2.2,0,1,2000,296
3,14700,0,240,3.2,0,1,2006,203
5,21800,0,63,2,3,1,2013,222
0,68000,0,20,3,3,1,2014,218
2,7000,3,370,2.2,3,1,1995,115
2,70000,2,21,6,3,1,2008,235
6,22000,3,65,2,3,1,2012,209
2,18900,2,50,3.5,3,1,2005,245
1,9700,3,267,2,0,1,2002,18
6,4850,4,300,1.9,0,1,1998,144
2,8700,2,260,2.2,0,1,2003,262
5,14700,3,139,3.5,3,1,2008,102
6,23999,3,1,1.6,0,1,2016,158
3,24500,0,11,2.5,0,1,2012,202
2,23500,5,161,2.2,0,1,2011,296
6,10000,5,160,1.6,0,1,2012,101
6,9700,5,255,2.5,0,1,2002,275
4,7000,4,280,1.5,0,1,2005,194
4,1550,2,245,2,3,0,1998,194
2,47600,5,0,2.2,0,1,2016,296
5,27000,2,105,2.5,0,1,2013,155
1,65000,0,0,2.5,0,1,2016,299
4,20007,3,2,1.5,0,1,2015,120
6,15500,0,167,3.2,3,1,2006,284
6,3999,1,152,1,3,1,2000,177
1,19990,3,1,2,0,1,2008,18
2,38000,3,42,1.6,3,1,2014,79
6,20477.54,5,1,1.6,0,1,2015,101
6,9650,4,200,1.4,1,1,2009,208
1,37500,0,115,3,0,1,2008,300
2,12700,5,193,2.2,0,1,2011,296
5,4500,1,207,1.3,3,1,1995,110
2,2400,3,3,3,0,1,1998,115
2,6999,3,330,2,3,1,1997,8
6,8900,5,169,1.9,0,1,2008,101
3,7999,3,78,1.5,1,1,2011,166
6,13500,5,124,2,0,1,2013,280
2,109999,0,1,3,0,1,2016,137
2,14100,5,138,2.2,0,1,2009,296
6,4600,2,290,1.9,0,1,1995,276
2,3250,3,250,4,0,0,2002,229
2,19500,3,157,3.5,3,1,2006,228
0,2300,4,25,2.5,0,0,1999,64
5,11700,3,131,2.4,3,1,2007,102
0,7000,4,210,3,0,0,2006,64
1,6950,3,320,4.4,1,1,1997,48
3,4500,3,300,1.6,1,1,2000,106
4,12500,4,150,1.5,0,1,2011,159
1,2200,3,290,2.5,1,1,1997,34
4,10750,1,136,1.5,0,1,2011,194
3,8400,3,91,1.5,3,1,2009,166
6,28500,3,50,2,3,1,2013,209
1,44800,3,63,4.4,3,1,2012,50
5,11707.8,1,1,1,3,1,2016,303
1,32500,3,131,2,0,1,2010,31
4,10500,4,165,1.5,0,1,2012,194
2,11999,2,215,2.2,0,1,2007,296
2,20300,3,198,1.8,1,1,2011,115
1,6100,3,205,1.8,3,1,2001,16
6,12300,2,248,1.9,0,1,2010,277
5,11750,3,69,1.6,3,1,2013,110
1,52300,3,55,3,0,1,2013,36
0,30900,0,70,2,3,1,2012,217
6,5200,5,235,2,0,1,2005,101
1,26800,3,47,2,3,1,2013,18
6,74000,0,1,3,0,1,2015,284
4,10700,5,150,1.9,0,1,2006,286
2,17500,4,113,2.2,0,1,2010,79
5,30800,0,56,2.7,1,1,2011,173
6,2800,1,140,1.4,3,0,2002,145
2,12600,3,123,3.2,3,1,2000,227
6,17500,3,144,1.4,3,1,2012,211
5,68000,0,67,4.5,0,1,2012,170
5,34000,0,44,3.5,3,1,2012,154
5,28900,0,20,2.5,3,1,2013,222
6,9900,5,230,1.9,0,1,2008,278
5,46500,2,4,3,0,1,2016,155
1,24700,2,85,4.4,3,1,2004,44
6,3400,5,175,1.4,3,1,2003,101
3,7700,3,139,1.5,3,1,2008,166
5,19000,0,263,4.2,0,1,2001,168
1,3500,3,185,2,0,0,2002,18
6,14800,2,177,2,0,1,2012,278
3,36000,0,0,2.4,3,1,2016,198
6,13995,5,147,1.6,0,1,2013,285
5,9900,3,130,2.3,1,1,2006,102
3,7500,1,138,1.3,3,1,2008,109
6,24800,3,2,1.6,0,1,2016,158
4,7100,1,127,2,1,1,2006,163
5,45000,0,80,4,3,1,2013,173
2,2499,3,300,3,0,0,1999,115
3,9500,3,136,2,3,1,2008,166
1,21000,3,186,3,3,1,2007,36
6,11450,5,140,2,0,1,2010,101
6,66346,0,0,3,0,1,2016,284
6,8200,1,164,1.4,3,1,2008,214
4,4599,5,190,1.5,0,1,2003,159
6,8900,3,62,1.6,3,1,2012,214
5,13900,1,79,1.6,1,1,2012,70
1,5500,3,200,3.5,1,1,1998,37
2,5500,3,360,2,1,1,1994,115
6,5950,5,213,1.6,1,1,2008,101
3,18999,0,173,3.8,1,1,2008,203
2,124000,0,0,3,3,1,2016,138
6,11500,3,130,2,0,1,2008,208
2,4500,3,240,3.2,2,0,2005,79
1,34900,0,35,3,3,1,2011,298
3,12999,0,84,2.4,3,1,2009,199
5,20900,0,180,4.7,1,1,2004,168
2,26900,3,150,5.5,3,1,2008,234
6,49999,5,59,2,0,1,2014,196
2,4000,0,287,4,0,0,2003,186
6,52300,0,19,3,0,1,2014,284
2,29500,3,37,1.8,3,1,2012,115
6,19100,2,120,1.4,3,1,2012,250
1,45500,2,26,2,0,1,2015,31
1,7200,3,255,2.8,3,1,1998,22
1,24700,4,142,2,0,1,2012,31
5,21000,0,74,2,3,1,2011,222
3,14500,0,90,3,3,1,2008,203
2,13800,3,222,3,1,1,2007,115
6,25999,3,60,1.8,3,1,2014,209
6,9555,3,174,2,3,1,2007,208
4,9700,5,152,2,0,1,2010,286
4,11700,5,150,2.3,0,1,2012,192
6,5300,4,259,1.6,1,1,1995,206
0,22500,3,159,5.2,3,1,2008,241
4,8300,5,221,1.5,0,1,2009,159
6,4900,5,198,1.6,3,0,2004,285
1,8100,3,245,2,0,0,2007,18
6,4400,3,290,1.8,1,1,1997,291
1,9500,0,110,3,0,0,2008,301
0,9500,4,160,2.7,1,1,2003,65
5,4350,3,35,2.2,1,1,1999,102
6,10000,5,224,2.5,0,1,2006,277
1,65000,0,58,4.4,3,1,2014,299
4,8200,1,79,1.6,3,1,2008,163
6,22000,0,98,2,0,1,2013,283
6,13300.95,3,0,1.6,3,1,2016,214
6,9300,4,150,2,3,1,2008,208
6,6700,5,300,2.4,0,1,2000,275
2,3900,3,385,1.8,3,1,1995,79
2,2150,3,360,2.9,0,0,1997,115
4,11111,4,190,1.5,0,1,2011,163
4,7500,2,160,2,1,1,2006,248
1,99999,2,0,3,3,1,2016,43
6,20500,1,56,2,0,1,2014,149
2,119000,3,27,3,0,1,2014,228
3,40800,0,0,2.4,0,1,2016,202
4,10700,5,265,2,0,1,2007,286
6,69990,5,1,2,0,1,2015,196
6,12500,3,128,2,3,1,2007,208
0,15000,4,154,2,0,1,2008,64
3,6300,3,126,1.6,3,1,2006,164
4,13500,1,10,1.6,3,1,2014,194
6,17800,0,210,3,0,1,2005,284
6,10000,5,71,1.2,3,1,2013,101
6,10800,2,146,1.6,0,1,2012,101
2,10900,3,360,5,1,1,2001,232
6,15000,4,69,1.4,3,1,2012,285
6,9850,3,110,2,3,1,2006,208
3,8500,0,320,3,1,1,2000,202
6,14900,4,170,1.6,0,1,2011,209
3,11500,3,72,2.4,3,1,2006,165
0,8500,3,247,2.5,0,1,2001,64
3,12900,3,40,2,3,1,2013,165
3,30500,3,72,2,3,1,2006,165
2,43500,2,51,3,0,1,2014,115
1,30500,3,73,2,3,1,2013,31
2,1650,3,257,1.8,1,0,1995,80
4,9300,4,184,1.5,0,1,2011,194
